symbol,code,name,change_date,total_shares
sh603739,603739,蔚蓝生物,2025-06-30,253028866.00000003
sh603755,603755,日辰股份,2025-06-30,98613681.0
sh603757,603757,大元泵业,2025-09-16,186547259.0
sh603758,603758,秦安股份,2025-12-31,438797048.99999994
sh603759,603759,海天股份,2025-06-30,461760000.0
sh603766,603766,隆鑫通用,2025-06-30,2053541850.0
sh603767,603767,中马传动,2025-06-30,308631500.0
sh603768,603768,常青股份,2026-03-06,237955857.0
sh603773,603773,沃格光电,2025-12-31,224658633.0
sh603776,603776,永安行,2025-08-11,280760572.0
sh603777,603777,来伊份,2025-06-30,334424165.99999994
sh603778,603778,国晟科技,2025-06-30,656642120.0
sh603779,603779,威龙股份,2025-06-30,332082754.0
sh603786,603786,科博达,2025-08-28,403856700.0
sh603787,603787,新日股份,2025-06-30,230143790.0
sh603788,603788,宁波高发,2025-06-30,223065068.0
sh603790,603790,雅运股份,2025-06-30,191360000.0
sh603797,603797,联泰环保,2025-10-14,576605190.0
sh603798,603798,康普顿,2025-06-30,256449650.0
sh603799,603799,华友钴业,2025-12-25,1896727496.9999998
sh603800,603800,洪田股份,2025-06-30,208000000.0
sh603801,603801,志邦家居,2026-02-02,434351397.0
sh603803,603803,瑞斯康达,2025-07-03,424883557.0
sh603806,603806,福斯特,2025-12-31,2608739191.0
sh603808,603808,歌力思,2025-06-30,369092878.0
sh603809,603809,豪能股份,2025-10-10,920288807.0
sh603810,603810,丰山集团,2025-12-31,165337520.0
sh603811,603811,诚意药业,2025-09-01,327304320.0
sh603815,603815,交建股份,2025-06-30,618924235.0
sh603816,603816,顾家家居,2025-09-08,821451519.0
sh603817,603817,海峡环保,2025-06-30,570084039.0
sh603818,603818,曲美家居,2025-07-30,686543855.0
sh603819,603819,神力股份,2025-06-30,217730187.0
sh603823,603823,百合花,2026-03-13,416367704.0
sh603826,603826,坤彩科技,2025-06-30,655200000.0
sh603829,603829,洛凯股份,2025-11-20,186266159.0
sh603833,603833,欧派家居,2025-12-31,609152867.0
sh603836,603836,海程邦达,2025-06-30,205235237.00000003
sh603848,603848,好太太,2025-06-30,402406511.0
sh603855,603855,华荣股份,2025-12-01,337511000.0
sh603856,603856,东宏股份,2025-07-22,282056060.0
sh603858,603858,步长制药,2026-02-11,1054568442.0000001
sh603859,603859,能科科技,2025-06-30,244697701.00000003
sh603860,603860,中公高科,2025-12-31,66680000.0
sh603861,603861,白云电器,2025-08-28,540527955.0
sh603863,603863,松炀资源,2025-06-30,204650000.0
sh603866,603866,桃李面包,2025-06-30,1599719155.0
sh603867,603867,新化股份,2025-12-25,217486743.0
sh603868,603868,飞科电器,2025-06-30,435600000.0
sh603871,603871,嘉友国际,2025-06-30,1368008658.0
sh603876,603876,鼎胜新材,2026-03-12,929267213.0
sh603877,603877,太平鸟,2025-12-31,471075735.0
sh603878,603878,武进不锈,2025-12-31,561137503.0
sh603879,603879,永悦科技,2025-06-30,359344440.00000006
sh603880,603880,南卫股份,2025-06-30,289042000.0
sh603881,603881,数据港,2025-06-30,718376999.0000001
sh603882,603882,金域医学,2025-06-30,463258275.0
sh603883,603883,老百姓,2025-10-23,758890236.0
sh603885,603885,吉祥航空,2026-01-26,2184005268.0
sh603886,603886,元祖股份,2025-12-31,240000000.0
sh603887,603887,城地香江,2025-11-03,602029421.0
sh603888,603888,新华网,2025-07-25,674738168.0
sh603889,603889,新澳股份,2026-03-16,730157443.0
sh603890,603890,春秋电子,2026-02-11,446808008.0
sh603893,603893,瑞芯微,2026-02-04,420958500.0
sh603895,603895,天永智能,2025-06-30,108080000.0
sh603896,603896,寿仙谷,2025-12-31,198243911.0
sh603897,603897,长城科技,2025-06-30,206435681.0
sh603898,603898,好莱客,2025-07-31,311345062.0
sh603899,603899,晨光股份,2025-06-30,920970377.0
sh603900,603900,莱绅通灵,2026-03-13,342963840.0
sh603901,603901,永创智能,2026-03-06,524082097.99999994
sh603903,603903,中持股份,2025-06-30,255319480.0
sh603906,603906,龙蟠科技,2026-03-17,685078903.0
sh603908,603908,牧高笛,2025-11-27,93126988.0
sh603909,603909,建发合诚,2025-12-31,260673139.99999997
sh603912,603912,佳力图,2026-03-24,541845333.0
sh603915,603915,国茂股份,2025-07-17,656632480.0000001
sh603916,603916,苏博特,2025-12-31,426295373.00000006
sh603917,603917,合力科技,2025-06-30,203840000.0
sh603918,603918,金桥信息,2026-01-20,365107526.0
sh603919,603919,金徽酒,2025-12-31,507259997.0
sh603920,603920,世运电路,2025-12-31,720592317.0
sh603922,603922,金鸿顺,2025-06-30,179200000.0
sh603926,603926,铁流股份,2025-08-04,234716611.0
sh603927,603927,中科软,2025-06-30,831040000.0
sh603928,603928,兴业股份,2025-06-30,262080000.0
sh603929,603929,亚翔集成,2025-12-31,213360000.0
sh603931,603931,格林达,2025-06-30,199558380.0
sh603933,603933,睿能科技,2025-06-30,207544575.0
sh603936,603936,博敏电子,2025-06-30,630398004.0
sh603937,603937,丽岛新材,2025-12-31,208888976.0
sh603938,603938,三孚股份,2025-06-30,382624497.0
sh603939,603939,益丰药房,2025-12-31,1212391959.0
sh603948,603948,建业股份,2025-06-30,162489167.0
sh603949,603949,雪龙集团,2026-01-13,210736706.0
sh603950,603950,长源东谷,2025-06-30,324130800.0
sh603955,603955,大千生态,2025-06-30,135720000.0
sh603956,603956,威派格,2025-06-30,569906286.0
sh603958,603958,哈森股份,2025-06-30,219360000.0
sh603959,603959,百利科技,2025-06-30,490298992.0
sh603960,603960,克来机电,2025-07-03,262197900.0
sh603966,603966,法兰泰克,2025-11-25,398670986.0
sh603967,603967,中创物流,2025-12-31,346666710.0
sh603968,603968,醋化股份,2025-07-28,204480000.0
sh603969,603969,银龙股份,2026-03-25,871591000.0
sh603970,603970,中农立华,2025-06-30,268800134.0
sh603976,603976,正川股份,2025-12-31,151203750.0
sh603977,603977,国泰集团,2025-06-30,621241828.0
sh603978,603978,深圳新星,2025-11-18,211094299.0
sh603979,603979,金诚信,2025-12-31,623788486.0
sh603980,603980,吉华集团,2025-06-30,676833360.0
sh603982,603982,泉峰汽车,2025-10-24,365128995.0
sh603983,603983,丸美生物,2025-06-30,401000000.0
sh603985,603985,恒润股份,2025-12-31,440858003.0
sh603986,603986,兆易创新,2026-01-13,696765151.0
sh603987,603987,康德莱,2025-06-30,436790880.00000006
sh603988,603988,中电电机,2025-06-30,235200000.0
sh603989,603989,艾华集团,2025-11-06,398779860.0
sh603990,603990,麦迪科技,2025-12-31,306282731.0
sh603991,603991,至正股份,2025-12-26,152709710.0
sh603992,603992,松霖科技,2026-03-20,443041820.0
sh603993,603993,洛阳钼业,2025-12-31,21394310176.0
sh603995,603995,甬金股份,2025-12-31,365617895.0
sh603997,603997,继峰股份,2025-12-31,1272264864.0
sh603998,603998,方盛制药,2025-06-30,439081360.0
sh603999,603999,读者传媒,2025-12-31,576000000.0
sh605001,605001,威奥股份,2025-06-30,392886000.0
sh605003,605003,众望布艺,2025-06-30,110000000.0
sh605005,605005,合兴股份,2025-06-30,401000000.0
sh605006,605006,山东玻纤,2026-01-19,600017790.0
sh605007,605007,五洲特纸,2025-12-31,475730003.0
sh605008,605008,长鸿高科,2025-08-27,645962414.0
sh605009,605009,豪悦护理,2026-01-21,215065960.0
sh605011,605011,杭州热电,2025-06-30,400100000.0
sh605016,605016,百龙创园,2025-06-30,420012320.00000006
sh605018,605018,长华集团,2026-01-29,470065793.0
sh605020,605020,永和股份,2025-11-04,510818723.0
sh605028,605028,世茂能源,2025-12-31,160000000.0
sh605033,605033,美邦股份,2025-06-30,135200000.0
sh605050,605050,福然德,2025-12-23,492829181.0
sh605055,605055,迎丰股份,2026-03-17,440000000.0
sh605056,605056,咸亨国际,2026-02-06,409393200.0
sh605058,605058,澳弘电子,2025-06-30,142923950.0
sh605060,605060,联德股份,2025-09-25,240592000.0
sh605066,605066,天正电气,2025-08-14,504750125.0
sh605068,605068,明新旭腾,2025-12-31,162198495.0
sh605069,605069,正和生态,2026-02-12,211697778.0
sh605077,605077,华康股份,2025-12-31,303049933.0
sh605080,605080,浙江自然,2025-10-24,141540840.0
sh605086,605086,龙高股份,2025-06-30,179200000.0
sh605088,605088,冠盛股份,2026-03-13,202726053.0
sh605089,605089,味知香,2025-06-30,138000000.0
sh605090,605090,九丰能源,2026-02-24,705487654.0
sh605098,605098,行动教育,2026-03-03,119251100.0
sh605099,605099,共创草坪,2025-12-31,402531754.0
sh605100,605100,华丰股份,2025-10-24,170730000.0
sh605108,605108,同庆楼,2025-06-30,260000000.0
sh605111,605111,新洁能,2025-12-31,415332567.0
sh605116,605116,奥锐特,2026-01-20,406183234.0
sh605117,605117,德业股份,2026-01-09,908879339.0
sh605118,605118,力鼎光电,2026-02-03,411328000.0
sh605122,605122,四方新材,2025-06-30,172354000.0
sh605123,605123,派克新材,2025-12-31,121170892.0
sh605128,605128,上海沿浦,2025-06-30,211138705.99999997
sh605133,605133,嵘泰股份,2026-01-14,282769152.0
sh605136,605136,丽人丽妆,2025-12-31,400458500.0
sh605138,605138,盛泰集团,2025-12-31,555571397.0
sh605151,605151,西上海,2025-06-30,134554222.0
sh605155,605155,西大门,2026-01-08,191298100.0
sh605158,605158,华达新材,2025-10-10,511420000.0
sh605162,605162,新中港,2025-12-31,400583002.0
sh605166,605166,聚合顺,2025-12-31,314732646.0
sh605167,605167,利柏特,2025-06-30,449070000.0
sh605168,605168,三人行,2025-06-30,210816986.0
sh605169,605169,洪通燃气,2025-06-30,282880000.0
sh605177,605177,东亚药业,2026-02-05,114726119.0
sh605178,605178,时空科技,2025-12-11,99080000.0
sh605179,605179,一鸣食品,2025-06-30,401000000.0
sh605180,605180,华生科技,2025-06-30,169000000.0
sh605183,605183,确成股份,2025-12-31,415883145.0
sh605186,605186,健麾信息,2025-06-30,136000000.0
sh605188,605188,国光连锁,2025-09-30,502358500.0
sh605189,605189,富春染织,2025-12-31,194077603.00000003
sh605196,605196,华通线缆,2025-11-17,511002781.00000006
sh605198,605198,安德利,2025-12-31,334188000.0
sh605208,605208,永茂泰,2025-06-30,329940000.0
sh605218,605218,伟时电子,2026-03-02,242814721.0
sh605222,605222,起帆电缆,2026-02-02,412903098.0
sh605228,605228,神通科技,2026-03-03,479155319.0
sh605255,605255,天普股份,2025-06-30,134080000.0
sh605258,605258,协和电子,2025-06-30,88000000.0
sh605259,605259,绿田机械,2025-06-30,172480000.0
sh605266,605266,健之佳,2025-06-30,154542928.0
sh605268,605268,王力安防,2026-03-05,446302500.0
sh605277,605277,新亚电子,2025-11-11,323987849.0
sh605286,605286,同力天启,2025-06-30,168000000.0
sh605287,605287,德才股份,2025-11-04,140000000.0
sh605288,605288,凯迪股份,2025-08-14,70673012.0
sh605289,605289,罗曼股份,2025-06-30,109007500.0
sh605296,605296,神农集团,2025-11-15,524764418.0
sh605298,605298,必得科技,2026-01-07,187850000.0
sh605299,605299,舒华体育,2026-02-10,409226523.0
sh605300,605300,佳禾食品,2025-09-18,454398597.0
sh605303,605303,园林股份,2025-06-30,161237408.0
sh605305,605305,中际联合,2025-06-30,212520000.0
sh605318,605318,法狮龙,2025-06-30,125729028.0
sh605319,605319,无锡振华,2026-03-20,350086304.0
sh605333,605333,沪光股份,2025-10-15,464040406.0
sh605336,605336,帅丰电器,2025-06-30,183412450.0
sh605337,605337,李子园,2025-12-31,390102273.0
sh605338,605338,巴比食品,2025-06-30,239566662.0
sh605339,605339,南侨食品,2025-12-31,424290616.0
sh605358,605358,立昂微,2025-12-31,671377396.0
sh605365,605365,立达信,2025-06-30,502012876.00000006
sh605366,605366,宏柏新材,2026-03-23,776077700.0
sh605368,605368,蓝天燃气,2025-12-31,714635915.0
sh605369,605369,拱东医疗,2025-06-30,220492949.0
sh605376,605376,博迁新材,2025-06-30,261600000.0
sh605377,605377,华旺科技,2025-06-30,556670268.0
sh605378,605378,野马电池,2025-06-30,261346400.0
sh605388,605388,均瑶健康,2025-06-30,600484000.0
sh605389,605389,长龄液压,2025-06-30,144087070.0
sh605398,605398,新炬网络,2025-06-30,162716379.0
sh605399,605399,晨光新材,2026-01-19,312205328.0
sh605488,605488,福莱新材,2026-03-03,301868020.0
sh605499,605499,东鹏饮料,2026-03-04,564768700.0
sh605500,605500,森林包装,2025-06-30,414400000.0
sh605507,605507,国邦医药,2026-03-03,558823500.0
sh605555,605555,德昌股份,2025-06-30,484069040.0
sh605566,605566,福莱蒽特,2025-06-30,133340000.0
sh605567,605567,春雪食品,2025-06-30,200000000.0
sh605577,605577,龙版传媒,2025-06-30,444444445.0
sh605580,605580,恒盛能源,2025-06-30,280000000.0
sh605588,605588,冠石科技,2026-01-15,73275481.0
sh605589,605589,圣泉集团,2025-12-04,846388498.0
sh605598,605598,上海港湾,2026-03-24,243016809.0
sh605599,605599,菜百股份,2025-06-30,777777800.0
sh688001,688001,华兴源创,2026-01-29,444489842.99999994
sh688002,688002,睿创微纳,2026-02-10,460441639.0
sh688003,688003,天准科技,2025-11-05,194320500.0
sh688004,688004,博汇科技,2025-10-06,80088000.0
sh688005,688005,容百科技,2025-08-25,714725470.0
sh688006,688006,杭可科技,2025-06-30,603672152.0
sh688007,688007,光峰科技,2025-10-20,459615634.99999994
sh688008,688008,澜起科技,2026-02-13,1222200021.0
sh688009,688009,中国通号,2025-12-31,10589819000.0
sh688010,688010,福光股份,2025-06-30,160561578.0
sh688011,688011,新光光电,2026-01-28,100000000.0
sh688012,688012,中微公司,2025-06-30,626145307.0
sh688013,688013,天臣医疗,2025-12-26,81155600.0
sh688015,688015,交控科技,2025-06-30,188680742.0
sh688016,688016,心脉医疗,2025-10-27,123262117.0
sh688017,688017,绿的谐波,2025-08-13,183330125.0
sh688018,688018,乐鑫科技,2026-03-24,167143010.0
sh688019,688019,安集科技,2026-03-26,174994396.00000003
sh688020,688020,方邦股份,2025-12-31,82373000.0
sh688021,688021,奥福科技,2025-06-30,76413717.0
sh688022,688022,瀚川智能,2025-06-30,175878324.0
sh688023,688023,安恒信息,2026-03-03,101784478.99999999
sh688025,688025,杰普特,2025-12-31,95049423.0
sh688026,688026,洁特生物,2025-12-31,140364345.0
sh688027,688027,国盾量子,2025-12-31,102861001.0
sh688028,688028,沃尔德,2025-08-29,150949000.0
sh688029,688029,南微医学,2025-10-21,187847422.0
sh688030,688030,山石网科,2025-12-31,180235808.0
sh688031,688031,星环科技,2026-02-06,121135916.0
sh688032,688032,禾迈股份,2025-07-28,124073545.0
sh688033,688033,天宜新材,2025-06-30,562198596.0
sh688035,688035,德邦科技,2025-09-19,142240000.0
sh688036,688036,传音控股,2025-12-31,1151184545.0
sh688037,688037,芯源微,2025-09-26,201627296.0
sh688038,688038,中科通达,2025-06-30,116373400.0
sh688039,688039,当虹科技,2025-07-01,110601424.0
sh688041,688041,海光信息,2025-08-12,2324338091.0
sh688045,688045,必易微,2025-12-31,69837819.0
sh688046,688046,药康生物,2025-10-30,410000000.0
sh688047,688047,龙芯中科,2025-06-30,401000000.0
sh688048,688048,长光华芯,2025-10-09,176279942.99999997
sh688049,688049,炬芯科技,2025-09-02,175167650.0
sh688050,688050,爱博医疗,2025-11-12,193403175.0
sh688051,688051,佳华科技,2025-06-30,77334000.0
sh688052,688052,纳芯微,2026-01-07,162623433.0
sh688055,688055,龙腾光电,2025-06-30,3333333400.0000005
sh688056,688056,莱伯泰科,2025-06-30,67452460.0
sh688057,688057,金达莱,2025-06-30,276000000.0
sh688058,688058,宝兰德,2026-01-09,75836544.0
sh688059,688059,华锐精密,2026-02-02,99986768.0
sh688060,688060,云涌科技,2025-06-30,60190728.0
sh688061,688061,灿瑞科技,2026-03-23,114889391.0
sh688062,688062,迈威生物,2025-12-31,399600000.0
sh688063,688063,派能科技,2025-06-30,245359249.00000003
sh688065,688065,凯赛生物,2025-10-18,721289794.0
sh688066,688066,航天宏图,2025-12-31,261277771.0
sh688067,688067,爱威科技,2025-06-30,68000000.0
sh688068,688068,热景生物,2025-06-30,92707940.0
sh688069,688069,德林海,2025-06-30,113000000.0
sh688070,688070,纵横股份,2025-06-30,87580000.0
sh688071,688071,华依科技,2025-06-30,84789724.0
sh688072,688072,拓荆科技,2026-01-15,282344902.0
sh688073,688073,毕得医药,2025-07-30,90882948.0
sh688075,688075,安旭生物,2025-06-30,127082805.00000001
sh688077,688077,大地熊,2025-12-31,114478504.0
sh688078,688078,龙软科技,2025-06-30,72893000.0
sh688079,688079,美迪凯,2026-02-25,411381979.0
sh688080,688080,映翰通,2025-09-25,73656132.0
sh688081,688081,兴图新科,2025-06-30,103040000.0
sh688082,688082,盛美上海,2026-03-26,480164789.0
sh688083,688083,中望软件,2025-11-24,169646246.0
sh688084,688084,晶品特装,2026-02-27,75659066.0
sh688085,688085,三友医疗,2026-02-24,333462498.0
sh688087,688087,英科再生,2025-08-26,194054775.0
sh688088,688088,虹软科技,2025-06-30,401170400.0
sh688089,688089,嘉必优,2026-01-25,168309120.0
sh688090,688090,瑞松科技,2025-06-30,122370064.0
sh688091,688091,上海谊众,2025-11-05,206703640.0
sh688092,688092,爱科科技,2026-01-06,82663740.0
sh688093,688093,世华科技,2026-03-19,280382791.0
sh688095,688095,福昕软件,2025-11-11,91359524.0
sh688096,688096,京源环保,2025-12-31,236044404.0
sh688097,688097,博众精工,2025-12-05,446647765.0
sh688098,688098,申联生物,2025-06-30,410644000.0
sh688099,688099,晶晨股份,2025-11-14,421165613.0
sh688100,688100,威胜信息,2025-12-31,491685175.0
sh688101,688101,三达膜,2025-06-30,332012066.0
sh688102,688102,斯瑞新材,2026-03-17,777533807.0
sh688103,688103,国力电子,2025-12-31,95315551.0
sh688105,688105,诺唯赞,2025-06-30,397734544.0
sh688106,688106,金宏气体,2025-12-31,481977757.0
sh688107,688107,安路科技,2025-06-30,400849367.0
sh688108,688108,赛诺医疗,2026-01-22,417952000.0
sh688109,688109,品茗科技,2025-06-30,78842300.0
sh688110,688110,东芯股份,2025-12-26,442249758.0
sh688111,688111,金山办公,2026-02-12,463372120.99999994
sh688112,688112,鼎阳科技,2025-12-31,159596883.0
sh688113,688113,联测科技,2025-06-30,64397559.0
sh688114,688114,华大智造,2025-10-21,416516155.0
sh688115,688115,思林杰,2025-09-22,66670000.0
sh688116,688116,天奈科技,2026-01-08,366532021.0
sh688117,688117,圣诺生物,2025-06-30,157385978.0
sh688118,688118,普元信息,2025-09-18,93316713.0
sh688119,688119,中钢洛耐,2025-06-30,1125000000.0
sh688120,688120,华海清科,2025-11-26,353651991.0
sh688121,688121,卓然股份,2025-07-11,233614003.0
sh688123,688123,聚辰股份,2025-12-31,158271044.0
sh688125,688125,安达智能,2025-10-15,82126356.0
sh688126,688126,沪硅产业,2025-12-25,3305023393.0
sh688127,688127,蓝特光学,2025-12-31,405897699.99999994
